Liste aller jemals vergebenen ersten Bubennamen 1984-2020,,,,,
,,,,,
Vorname,,Anzahl,Rang,Anzahl,Rang
Rabin,Rabin,1,10.287,-,-
Rabir,Rabir,1,10.287,-,-
Rabit,Rabit,2,7.058,1,1.772
Rabjot,Rabjot,1,10.287,-,-
Rabnoor,Rabnoor,1,10.287,-,-
Rabrice,Rabrice,1,10.287,-,-
Rabun,Rabun,1,10.287,-,-
Racai,Racai,1,10.287,-,-
Rachid,Rachid,2,7.058,-,-
Rachim,Rachim,4,4.736,-,-
Rachman,Rachman,2,7.058,-,-
Rachou,Rachou,1,10.287,-,-
Racim,Racim,1,10.287,-,-
Racul,Racul,1,10.287,-,-
Radan,Radan,3,5.593,1,1.772
Rađan,Radan,1,10.287,-,-
Radbod,Radbod,1,10.287,-,-
Rade,Rade,15,2.212,2,1.219
Radek,Radek,2,7.058,1,1.772
Radenko,Radenko,3,5.593,-,-
Radhouan,Radhouan,2,7.058,-,-
Radin,Radin,13,2.407,3,969
Radisa,Radiša,2,7.058,-,-
Radiša,Radiša,5,4.151,-,-
Radislav,Radislav,1,10.287,-,-
Radit,Radit,1,10.287,-,-
Radiul,Radiul,1,10.287,-,-
Radivoj,Radivoj,1,10.287,-,-
Radivoje,Radivoje,4,4.736,-,-
Radko,Radko,1,10.287,-,-
Radman,Radman,1,10.287,1,1.772
Radmir,Radmir,2,7.058,1,1.772
Rado,Rade,7,3.427,-,-
Radomir,Radomir,5,4.151,1,1.772
Radosav,Radosav,1,10.287,-,-
Radoslav,Radoslav,8,3.186,1,1.772
Radoslaw,Radoslaw,1,10.287,-,-
Radosław,Radoslaw,1,10.287,-,-
Radoslow,Radoslow,1,10.287,-,-
Radostin,Radostin,2,7.058,-,-
Radouan,Radouan,1,10.287,-,-
Radouane,Radouane,1,10.287,-,-
Radovan,Radovan,14,2.297,1,1.772
Radu,Radu,10,2.802,1,1.772
Raduan,Raduan,1,10.287,-,-
Radu-David,Radu-David,1,10.287,-,-
Radu-George,Radu-George,1,10.287,-,-
Radúz,Radúz,1,10.287,-,-
Radvin,Radvin,2,7.058,2,1.219
Radwan,Radwan,5,4.151,1,1.772
Radwan-Noah,Radwan-Noah,1,10.287,-,-
Radwin,Radwin,3,5.593,-,-
Rae,Rae,1,10.287,-,-
Raed,Raed,9,2.968,-,-
Raedon,Raedon,1,10.287,-,-
Raef,Raef,3,5.593,-,-
Raeid,Raeid,1,10.287,-,-
Raemar,Raemar,1,10.287,-,-
Raes,Raes,1,10.287,-,-
Rafa,Rafa,1,10.287,-,-
Rafael,Raphael,2.685,92,122,67
Rafael-Alejandro,Rafael-Alejandro,1,10.287,-,-
Rafael-Alfred,Rafael-Alfred,1,10.287,-,-
Rafael-Angelo,Rafael-Angelo,1,10.287,-,-
Rafael-Bastian,Rafael-Bastian,1,10.287,-,-
Rafael-Ciprian,Rafael-Ciprian,1,10.287,-,-
Rafael-Claus,Rafael-Claus,1,10.287,-,-
Rafael-Daniel,Rafael-Daniel,1,10.287,-,-
Rafael-Denis,Rafael-Denis,1,10.287,1,1.772
Rafael-Dennis,Rafael-Dennis,1,10.287,-,-
Rafaele,Rafaele,1,10.287,-,-
Rafael-Elias,Rafael-Elias,1,10.287,-,-
Rafael-Friedrich,Rafael-Friedrich,1,10.287,-,-
Rafael-Gabriel,Rafael-Gabriel,1,10.287,-,-
Rafael-Ioan,Rafael-Ioan,1,10.287,-,-
Rafael-Iosua,Rafael-Iosua,1,10.287,-,-
Rafaelito,Rafaelito,1,10.287,-,-
Rafael-Johannes,Rafael-Johannes,1,10.287,-,-
Rafaell,Rafaell,1,10.287,1,1.772
Rafaelle,Rafaelle,1,10.287,-,-
Rafael-Manuel,Rafael-Manuel,1,10.287,-,-
Rafael-Maximilian,Rafael-Maximilian,1,10.287,-,-
Rafael-Menno,Rafael-Menno,1,10.287,-,-
Rafael-Merlin,Rafael-Merlin,1,10.287,-,-
Rafael-Mihai,Rafael-Mihai,1,10.287,-,-
Rafael-Nikolas,Rafael-Nikolas,1,10.287,-,-
Rafaelo,Raphael,3,5.593,2,1.219
Rafael-Radowan,Rafael-Radowan,1,10.287,1,1.772
Rafael-Roland,Rafael-Roland,1,10.287,-,-
Rafael-Simon,Rafael-Simon,1,10.287,-,-
Rafael-Theodor,Rafael-Theodor,1,10.287,-,-
Rafael-Vita,Rafael-Vita,1,10.287,-,-
Rafaiel,Rafaiel,1,10.287,-,-
Rafail,Rafail,2,7.058,-,-
Rafailo,Rafailo,1,10.287,-,-
Rafal,Rafal,1,10.287,-,-
Rafan,Rafan,3,5.593,-,-
Rafat,Rafat,2,7.058,-,-
Rafe,Rafe,2,7.058,-,-
Rafedul,Rafedul,1,10.287,-,-
Rafee,Rafee,1,10.287,-,-
Rafet,Rafet,14,2.297,-,-
Raffael,Raphael,1.346,139,34,186
Raffael-Constantin,Raffael-Constantin,1,10.287,-,-
Raffaele,Raphael,18,1.971,1,1.772
Raffael-Elias,Raffael-Elias,1,10.287,-,-
Raffael-Emanuel,Raffael-Emanuel,1,10.287,1,1.772
Raffaele-Roberto,Raffaele-Roberto,1,10.287,-,-
Raffaello,Raffaello,1,10.287,1,1.772
Raffaello-Marcello,Raffaello-Marcello,1,10.287,-,-
Raffael-Marko,Raffael-Marko,1,10.287,-,-
Raffael-Mathéo,Raffael-Mathéo,1,10.287,-,-
Raffael-Nathanael,Raffael-Nathanael,1,10.287,-,-
Raffaelo,Raphael,4,4.736,-,-
Raffael-Sebastian,Raffael-Sebastian,1,10.287,-,-
Raffi,Raffi,2,7.058,-,-
Raffy,Raffy,1,10.287,1,1.772
Rafi,Rafi,13,2.407,1,1.772
Rafian,Rafian,1,10.287,-,-
Rafid,Rafid,3,5.593,-,-
Rafie,Rafi,1,10.287,-,-
Rafin,Rafin,2,7.058,-,-
Rafiur,Rafiur,1,10.287,-,-
Raftaar,Raftaar,1,10.287,-,-
Raghav,Raghav,2,7.058,-,-
Raghis,Raghis,1,10.287,-,-
Raghveer,Raghveer,1,10.287,-,-
Ragib,Ragib,1,10.287,-,-
Raginald,Raginald,1,10.287,1,1.772
Ragip,Ragip,2,7.058,-,-
Ragıp,Ragip,1,10.287,-,-
Ragnar,Ragnar,35,1.316,6,604
Ragnar-Vitali,Ragnar-Vitali,1,10.287,1,1.772
Ragup,Ragup,1,10.287,-,-
Raha,Raha,1,10.287,-,-
Raham,Raham,1,10.287,-,-
Rahat,Rahat,4,4.736,-,-
Raheel,Raheel,2,7.058,-,-
Raheem,Rahim,5,4.151,-,-
Rahesh,Rahesh,1,10.287,-,-
Rahi,Rahi,1,10.287,-,-
Rahib,Rahib,1,10.287,-,-
Rahil,Rahil,3,5.593,-,-
Rahim,Rahim,43,1.175,1,1.772
Rahim-Alexander,Rahim-Alexander,1,10.287,-,-
Rahim-Can,Rahim-Can,1,10.287,-,-
Rahman,Rahman,38,1.259,1,1.772
Rahmancan,Rahmancan,1,10.287,-,-
Rahmann,Rahmann,1,10.287,-,-
Rahmat,Rahmat,4,4.736,2,1.219
Rahmatullah,Rahmatullah,1,10.287,-,-
Rahmetullah,Rahmetullah,1,10.287,-,-
Rahmi,Rahmi,4,4.736,-,-
Rahoul,Rahoul,1,10.287,-,-
Rahuel,Rahuel,2,7.058,-,-
Rahul,Rahul,25,1.606,1,1.772
Rahul-René,Rahul-René,1,10.287,-,-
Raian,Raian,6,3.749,-,-
Raian-Luis,Raian-Luis,1,10.287,-,-
Raian-Petru,Raian-Petru,1,10.287,-,-
Raid,Raid,4,4.736,-,-
Raiden,Raiden,2,7.058,-,-
Raidil,Raidil,1,10.287,-,-
Raidvan,Raidvan,1,10.287,-,-
Raied,Raied,1,10.287,-,-
Raif,Raif,9,2.968,-,-
Raif-Suavi,Raif-Suavi,1,10.287,-,-
Raihan,Raihan,8,3.186,-,-
Raik,Raik,4,4.736,-,-
Railey,Railey,1,10.287,-,-
Raim,Raim,3,5.593,-,-
Raimar,Raimar,2,7.058,-,-
Raimo,Raimo,1,10.287,-,-
Raimond,Raimond,5,4.151,-,-
Raimondo,Raimondo,1,10.287,-,-
Raimund,Raimund,366,325,-,-
Raimund-Michael,Raimund-Michael,1,10.287,-,-
Rainald,Reinhold,1,10.287,-,-
Rainer,Rainer,960,169,-,-
Rainer-Clemens,Rainer-Clemens,1,10.287,-,-
Rainer-Jürgen,Rainer-Jürgen,1,10.287,-,-
Rainer-Lukas,Rainer-Lukas,1,10.287,-,-
Rainer-Manuel,Rainer-Manuel,2,7.058,-,-
Rainer-Maria,Rainer-Maria,2,7.058,-,-
Rainer-Michael,Rainer-Michael,1,10.287,-,-
Rainer-René,Rainer-René,1,10.287,-,-
Rainer-Richard,Rainer-Richard,2,7.058,-,-
Rainhard,Reinhard,81,789,-,-
Rainhard-Alexander,Rainhard-Alexander,1,10.287,-,-
Rainhardt,Reinhard,2,7.058,-,-
Rainier,Rainier,1,10.287,-,-
Rainmart,Rainmart,1,10.287,-,-
Raion,Raion,1,10.287,-,-
Raisul,Raisul,1,10.287,-,-
Raiven-Ezekiel,Raiven-Ezekiel,1,10.287,-,-
Raiyan,Raiyan,8,3.186,-,-
Raiyen,Raiyen,1,10.287,-,-
Raiz,Raiz,1,10.287,-,-
Raj,Raj,4,4.736,-,-
Raja,Raja,4,4.736,-,-
Rajan,Rajan,43,1.175,4,815
Rajbeer,Rajbeer,1,10.287,-,-
Rajbir,Rajbir,3,5.593,1,1.772
Rajdeep,Rajdeep,4,4.736,-,-
Rajeev,Rajeev,1,10.287,-,-
Rajen,Rajen,1,10.287,-,-
Rajinder,Rajinder,1,10.287,-,-
Rajiv,Rajiv,2,7.058,-,-
Rajjan,Rajjan,3,5.593,1,1.772
Rajkanwal,Rajkanwal,1,10.287,-,-
Rajkanwar,Rajkanwar,1,10.287,-,-
Rajko,Rajko,8,3.186,-,-
Rajmeet,Rajmeet,1,10.287,-,-
Rajmond,Raimund,2,7.058,1,1.772
Rajmund,Raimund,3,5.593,-,-
Rajveer,Rajveer,7,3.427,1,1.772
Rajvinder,Rajvinder,1,10.287,-,-
Rajvir,Rajvir,2,7.058,-,-
Rakan,Rakan,1,10.287,1,1.772
Rakat,Rakat,1,10.287,-,-
Rakesh,Rakesh,1,10.287,-,-
Rakhitha,Rakhitha,1,10.287,-,-
Rakim,Rakim,1,10.287,-,-
Rakin,Rakin,2,7.058,-,-
Rakip,Rakip,4,4.736,-,-
Rakshan,Rakshan,1,10.287,-,-
Raleigh,Raleigh,1,10.287,-,-
Ralf,Ralph,566,238,-,-
Ralf-Andri,Ralf-Andri,1,10.287,-,-
Ralf-Arno,Ralf-Arno,1,10.287,-,-
Ralf-Bernhard,Ralf-Bernhard,1,10.287,-,-
Ralf-Christoph,Ralf-Christoph,1,10.287,-,-
Ralf-Erik,Ralf-Erik,1,10.287,-,-
Ralf-Peter,Ralf-Peter,1,10.287,-,-
Rali,Rali,1,10.287,-,-
Ralph,Ralph,719,198,-,-
Ralph-Adrian,Ralph-Adrian,1,10.287,-,-
Ralph-Alex,Ralph-Alex,1,10.287,-,-
Ralph-Alexander,Ralph-Alexander,2,7.058,-,-
Ralph-André,Ralph-André,1,10.287,-,-
Ralph-Bernhard,Ralf-Bernhard,1,10.287,-,-
Ralph-Christian,Ralph-Christian,1,10.287,-,-
Ralph-Gian,Ralph-Gian,1,10.287,-,-
Ralph-Julian,Ralph-Julian,1,10.287,-,-
Ralph-Lorenz,Ralph-Lorenz,1,10.287,-,-
Ralph-Mathieu,Ralph-Mathieu,1,10.287,-,-
Ralph-Peter,Ralph-Peter,1,10.287,-,-
Ralph-Richard,Ralph-Richard,1,10.287,-,-
Rals,Rals,1,10.287,-,-
Ram,Ram,8,3.186,-,-
Rama,Rama,1,10.287,-,-
Ramadan,Ramazan,32,1.385,1,1.772
Ramadan-Amin,Ramadan-Amin,1,10.287,-,-
Ramail,Ramail,2,7.058,-,-
Ramal,Ramal,1,10.287,-,-
Raman,Raman,19,1.900,2,1.219
Ramana,Ramana,2,7.058,-,-
Ramandip,Ramandip,1,10.287,-,-
Ramaon,Ramaon,1,10.287,-,-
Ramazan,Ramazan,174,498,4,815
Ramazan-Can,Ramazan-Can,1,10.287,-,-
Ramazan-Emir,Ramazan-Emir,1,10.287,-,-
Ramazan-Tunahan,Ramazan-Tunahan,1,10.287,-,-
Rambald,Rambald,1,10.287,-,-
Ramë,Ramë,2,7.058,-,-
Rames,Ramiz,2,7.058,-,-
Ramey,Ramey,1,10.287,-,-
Ramez,Ramiz,9,2.968,1,1.772
Ramhart,Ramhart,1,10.287,-,-
Rami,Rami,60,954,7,554
Ramiad,Ramiad,1,10.287,-,-
Ramiar,Ramiar,1,10.287,1,1.772
Ramias,Ramias,1,10.287,-,-
Ramid,Ramid,1,10.287,-,-
Ramie,Ramie,1,10.287,-,-
Rami-İosua,Rami-İosua,1,10.287,-,-
Ramil,Ramil,1,10.287,-,-
Ramin,Ramin,66,898,3,969
Ramir,Ramir,2,7.058,-,-
Ramires,Ramires,1,10.287,-,-
Ramirez,Ramirez,1,10.287,-,-
Ramiro,Ramiro,3,5.593,-,-
Ramiros,Ramiros,1,10.287,-,-
Ramis,Ramiz,7,3.427,-,-
Ramith,Ramith,1,10.287,-,-
Ramius,Ramius,1,10.287,-,-
Ramiz,Ramiz,15,2.212,1,1.772
Ramm,Ramm,1,10.287,-,-
Ramo,Ramo,6,3.749,-,-
Ramon,Raimund,184,480,4,815
Ramón,Raimund,15,2.212,1,1.772
Ramon-Bernhard,Ramon-Bernhard,1,10.287,-,-
Ramón-Can,Ramón-Can,1,10.287,-,-
Ramon-Miguel,Ramon-Miguel,1,10.287,-,-
Ramon-Stephan,Ramon-Stephan,1,10.287,-,-
Ramos,Ramos,1,10.287,-,-
Ramsan,Ramsan,3,5.593,-,-
Ramses,Ramses,2,7.058,-,-
Ramsey,Ramsey,2,7.058,-,-
Ramsi,Ramsi,1,10.287,-,-
Ramsses,Ramses,1,10.287,-,-
Ramtin,Ramtin,10,2.802,-,-
Ramush,Ramush,1,10.287,-,-
Ramy,Rami,34,1.340,1,1.772
Ramyar,Ramyar,1,10.287,1,1.772
Ramzan,Ramzan,9,2.968,-,-
Ramzi,Ramzi,3,5.593,-,-
Rana,Rana,1,10.287,-,-
Ranad,Ranad,1,10.287,-,-
Ranbir,Ranbir,6,3.749,-,-
Ranch,Ranch,1,10.287,-,-
Rand,Rand,1,10.287,-,-
Randall,Randall,1,10.287,-,-
Randdy,Randy,1,10.287,-,-
Randeep,Randeep,1,10.287,-,-
Randev,Randev,1,10.287,-,-
Randimir,Randimir,1,10.287,-,-
Randolf,Randolf,8,3.186,-,-
Randolph,Randolf,4,4.736,-,-
Randwig,Randwig,1,10.287,-,-
Randy,Randy,20,1.840,1,1.772
Ranem,Ranem,1,10.287,-,-
Rangel,Rangel,1,10.287,-,-
Rani,Rani,4,4.736,-,-
Raniel,Raniel,1,10.287,-,-
Ranj,Ranj,1,10.287,-,-
Ranjit,Ranjit,3,5.593,-,-
Ranjo,Ranjo,1,10.287,-,-
Ranjodh,Ranjodh,1,10.287,-,-
Ranjot,Ranjot,5,4.151,-,-
Ranko,Ranko,4,4.736,-,-
Ranny,Ranny,2,7.058,-,-
Ranteg,Ranteg,1,10.287,1,1.772
Ranu,Ranu,1,10.287,-,-
Ranveer,Ranveer,9,2.968,3,969
Ranvir,Ranvir,4,4.736,-,-
Rany,Rany,1,10.287,-,-
Rao,Rao,1,10.287,-,-
Raolo,Raolo,1,10.287,-,-
Raonar,Raonar,6,3.749,1,1.772
Raoues,Raoues,1,10.287,-,-
Raouf,Raouf,4,4.736,-,-
Ráouf,Raouf,1,10.287,-,-
Raoul,Raul,129,589,-,-
Raoul-Arthur,Raoul-Arthur,1,10.287,-,-
Raoul-Eric,Raoul-Eric,1,10.287,-,-
Raoul-George,Raoul-George,1,10.287,-,-
Raoul-Joel,Raoul-Joel,1,10.287,-,-
Raoul-Philipp,Raoul-Philipp,1,10.287,-,-
Rapahel,Rapahel,2,7.058,-,-
Raphaèel,Raphaèel,1,10.287,-,-
Raphael,Raphael,12.299,33,386,20
Raphaël,Raphael,15,2.212,1,1.772
Raphael-Adrian,Raphael-Adrian,1,10.287,-,-
Raphael-Alessandro,Raphael-Alessandro,1,10.287,-,-
Raphael-Alexander,Raphael-Alexander,2,7.058,-,-
Raphael-Amadeus,Raphael-Amadeus,1,10.287,-,-
Raphael-Andrea,Raphael-Andrea,1,10.287,-,-
Raphael-Andreas,Raphael-Andreas,1,10.287,-,-
Raphael-Angelo,Raphael-Angelo,2,7.058,-,-
Raphael-Antonijo,Raphael-Antonijo,1,10.287,-,-
Raphael-Antonio,Raphael-Antonio,1,10.287,-,-
Raphael-Brian,Raphael-Brian,1,10.287,-,-
Raphael-Christoph,Raphael-Christoph,1,10.287,-,-
Raphael-Cyres,Raphael-Cyres,1,10.287,-,-
Raphael-David,Raphael-David,2,7.058,-,-
Raphael-Dominic,Raphael-Dominic,1,10.287,-,-
Raphael-Dominik,Raphael-Dominik,1,10.287,-,-
Raphaele,Raphael,4,4.736,-,-
Raphael-Eduard,Raphael-Eduard,1,10.287,-,-
Raphael-Elias,Raphael-Elias,1,10.287,-,-
Raphaele-Luca,Raphaele-Luca,1,10.287,-,-
Raphael-Eric,Raphael-Eric,1,10.287,-,-
Raphael-Florian,Raphael-Florian,1,10.287,-,-
Raphael-Franz,Raphael-Franz,1,10.287,-,-
Raphael-Gabriel,Raphael-Gabriel,1,10.287,-,-
Raphael-Gerhard,Raphael-Gerhard,1,10.287,-,-
Raphael-Gregor,Raphael-Gregor,1,10.287,-,-
Raphael-Hafis,Raphael-Hafis,1,10.287,-,-
Raphael-Ivan,Raphael-Ivan,1,10.287,-,-
Raphael-Jonas,Raphael-Jonas,1,10.287,-,-
Raphael-Julian,Raphael-Julian,1,10.287,-,-
Raphael-Karim,Raphael-Karim,1,10.287,-,-
Raphael-Károly,Raphael-Károly,1,10.287,-,-
Raphaell,Raphaell,1,10.287,-,-
Raphael-Leon,Raphael-Leon,1,10.287,-,-
Raphael-Leonardo,Raphael-Leonardo,1,10.287,-,-
Raphael-Luca,Raphael-Luca,2,7.058,-,-
Raphael-Luis,Raphael-Luis,1,10.287,-,-
Raphael-Lukas,Raphael-Lukas,2,7.058,-,-
Raphael-Lysander,Raphael-Lysander,1,10.287,-,-
Raphael-Manfred,Raphael-Manfred,1,10.287,-,-
Raphael-Marcel,Raphael-Marcel,1,10.287,-,-
Raphael-Marco,Raffael-Marko,1,10.287,-,-
Raphael-Markus,Raphael-Markus,1,10.287,-,-
Raphael-Martin,Raphael-Martin,2,7.058,-,-
Raphael-Maximilian,Raphael-Maximilian,3,5.593,-,-
Raphael-Maximillian,Raphael-Maximillian,1,10.287,-,-
Raphael-Michael,Raphael-Michael,1,10.287,-,-
Raphael-Miguelangelo,Raphael-Miguelangelo,1,10.287,-,-
Raphael-Niclas,Raphael-Niclas,1,10.287,-,-
Raphael-Nico,Raphael-Nico,2,7.058,-,-
Raphael-Niklas,Raphael-Niklas,1,10.287,-,-
Raphael-Noah,Raphael-Noah,2,7.058,-,-
Raphael-Noel,Raphael-Noel,1,10.287,-,-
Raphael-Pascal,Raphael-Pascal,4,4.736,-,-
Raphael-Pasquale,Raphael-Pasquale,1,10.287,-,-
Raphael-Paul,Raphael-Paul,1,10.287,-,-
Raphael-Peter,Raphael-Peter,1,10.287,-,-
Raphael-Rene,Raphael-Rene,1,10.287,-,-
Raphael-René,Raphael-Rene,1,10.287,-,-
Raphael-Robert,Raphael-Robert,1,10.287,-,-
Raphael-Roland,Raphael-Roland,1,10.287,-,-
Raphael-Roman,Raphael-Roman,2,7.058,-,-
Raphael-Thomas,Raphael-Thomas,1,10.287,-,-
Raphael-Valentin,Raphael-Valentin,1,10.287,-,-
Raphel-Diego,Raphel-Diego,1,10.287,-,-
Rapolas,Rapolas,1,10.287,-,-
Rareș,Rareș,9,2.968,2,1.219
Rareș-Andrei,Rareş-Andrei,1,10.287,-,-
Rareș-Gabriel,Rareș-Gabriel,1,10.287,1,1.772
Rareș-Matei,Rareș-Matei,2,7.058,-,-
Rares,Rareș,6,3.749,1,1.772
Rareş,Rareș,4,4.736,-,-
Rareş-Andrei,Rareş-Andrei,1,10.287,-,-
Rareş-Constantin,Rareş-Constantin,1,10.287,-,-
Rareṣ-Gabriel,Rareș-Gabriel,1,10.287,-,-
Raresh-Bogdan,Raresh-Bogdan,1,10.287,1,1.772
Rareș-Simion,Rareș-Simion,1,10.287,1,1.772
Rareş-Mihai,Rareş-Mihai,1,10.287,-,-
Rasa,Raša,1,10.287,-,-
Raša,Raša,2,7.058,-,-
Rasam,Rasam,2,7.058,-,-
Rasan,Rasan,1,10.287,-,-
Rašan,Rasan,1,10.287,-,-
Rasched,Rasched,1,10.287,-,-
Raschid,Raschid,5,4.151,-,-
Rashad,Rashad,3,5.593,-,-
Rashed,Rashed,1,10.287,-,-
Rasheed,Rasheed,1,10.287,1,1.772
Rashid,Rashid,15,2.212,3,969
Rashidi,Rashidi,1,10.287,-,-
Rashit,Rashit,1,10.287,-,-
Rasid,Rasid,3,5.593,-,-
Rašid,Rasid,1,10.287,-,-
Rasiel,Rasiel,1,10.287,-,-
Rasil,Rasil,1,10.287,-,-
Rasim,Rasim,23,1.687,-,-
Rašit,Raşit,1,10.287,-,-
Raşit,Raşit,4,4.736,-,-
Rasit-Mustafa,Rasit-Mustafa,1,10.287,-,-
Raslen,Raslen,2,7.058,1,1.772
Rasmik,Rasmik,1,10.287,-,-
Rasmus,Rasmus,14,2.297,-,-
Rašo,Rašo,1,10.287,-,-
Rasper,Rasper,1,10.287,1,1.772
Rassoul,Rassoul,1,10.287,-,-
Rasti,Rasti,1,10.287,-,-
Rastin,Rastin,1,10.287,-,-
Rastislav,Rastislav,1,10.287,1,1.772
Rastko,Rastko,8,3.186,-,-
Rasul,Rasul,20,1.840,1,1.772
Ratin,Ratin,1,10.287,-,-
Ratko,Ratko,11,2.647,1,1.772
Ratmir,Ratmir,2,7.058,1,1.772
Rattanapong,Rattanapong,1,10.287,-,-
Rauan,Rauan,2,7.058,-,-
Rauand,Rauand,1,10.287,-,-
Rauf,Rauf,6,3.749,1,1.772
Raul,Raul,178,488,8,506
Raúl,Raul,10,2.802,-,-
Rául,Raul,1,10.287,-,-
Raul-Andreas,Raul-Andreas,1,10.287,-,-
Raul-Andrei,Raul-Andrei,2,7.058,1,1.772
Raul-Diego,Raul-Diego,1,10.287,-,-
Raul-Eduard,Raul-Eduard,1,10.287,1,1.772
Raul-Florian,Raul-Florian,1,10.287,-,-
Raul-Gabriel,Raul-Gabriel,1,10.287,-,-
Raulín,Raulín,1,10.287,-,-
Raúl-Luciano,Raúl-Luciano,1,10.287,-,-
Raul-Lukas,Raul-Lukas,1,10.287,1,1.772
Raul-Mihai,Raul-Mihai,2,7.058,-,-
Raul-Mihail,Raul-Mihail,1,10.287,-,-
Raul-Natanael,Raul-Natanael,1,10.287,-,-
Raul-Nicuşor,Raul-Nicuşor,1,10.287,-,-
Raul-Philip,Raul-Philip,1,10.287,-,-
Raul-Sebastian,Raul-Sebastian,1,10.287,-,-
Raùl-Simon,Raùl-Simon,1,10.287,-,-
Raul-Stefan,Raul-Ştefan,1,10.287,-,-
Raul-Ştefan,Raul-Ştefan,2,7.058,-,-
Raul-Valentin,Raul-Valentin,1,10.287,-,-
Raunak,Raunak,1,10.287,-,-
Ravand,Ravand,1,10.287,-,-
Ravel,Ravel,1,10.287,-,-
Raven,Raven,3,5.593,-,-
Ravi,Ravi,11,2.647,1,1.772
Raviar,Raviar,1,10.287,-,-
Ravil,Ravil,2,7.058,-,-
Ravin,Ravin,3,5.593,-,-
Ravinder,Ravinder,2,7.058,-,-
Ravindu,Ravindu,1,10.287,-,-
Ravjaa,Ravjaa,1,10.287,1,1.772
Ravneet,Ravneet,1,10.287,-,-
Rawa,Rawa,1,10.287,1,1.772
Rawad,Rawad,4,4.736,-,-
Rawan,Rawan,2,7.058,1,1.772
Rawas,Rawas,1,10.287,-,-
Rawaz,Rawaz,1,10.287,-,-
Rawed,Rawed,1,10.287,-,-
Rawian,Rawian,1,10.287,-,-
Ray,Ray,20,1.840,1,1.772
Rayan,Rayan,235,413,34,186
Rayane,Rayane,3,5.593,-,-
Rayan-Nicolas,Rayan-Nicolas,1,10.287,-,-
Rayat,Rayat,1,10.287,-,-
Raybek,Raybek,1,10.287,-,-
Raycho,Raycho,1,10.287,-,-
Raydan,Raydan,1,10.287,-,-
Rayèan,Rayèan,1,10.287,-,-
Rayen,Rayen,52,1.049,-,-
Rayen-Damon,Rayen-Damon,1,10.287,-,-
Rayhaan,Rayhaan,1,10.287,1,1.772
Rayhan,Rayhan,2,7.058,1,1.772
Rayin,Rayin,1,10.287,-,-
Rayjan,Rayjan,1,10.287,-,-
Raylan,Raylan,1,10.287,-,-
Rayleen,Rayleen,1,10.287,-,-
Raym,Raym,1,10.287,1,1.772
Rayman,Rayman,1,10.287,-,-
Ray-Martins,Ray-Martins,1,10.287,-,-
Raymi,Raymi,1,10.287,-,-
Raymon,Raymon,1,10.287,-,-
Raymond,Raimund,36,1.296,2,1.219
Raymond-Alois,Raymond-Alois,1,10.287,-,-
Raymond-Josh,Raymond-Josh,1,10.287,-,-
Raymon-Jose,Raymon-Jose,1,10.287,-,-
Raymund,Raymund,1,10.287,-,-
Rayn,Rayn,1,10.287,-,-
Rayo,Rayo,1,10.287,-,-
Rayon,Rayon,1,10.287,-,-
Ray-Richard,Ray-Richard,1,10.287,-,-
Rayshiva,Rayshiva,1,10.287,-,-
Rayssen,Rayssen,1,10.287,-,-
Rayven,Rayven,3,5.593,-,-
Rayyan,Rayan,19,1.900,1,1.772
Raza,Raza,2,7.058,-,-
Razaak,Razaak,1,10.287,-,-
Razaan,Razaan,1,10.287,-,-
Razak,Razak,1,10.287,-,-
Razi,Razi,1,10.287,-,-
Raziel,Raziel,5,4.151,-,-
Razmik,Razmik,1,10.287,-,-
Razmin,Razmin,1,10.287,-,-
Razvan,Razvan,6,3.749,1,1.772
Rǎzvan,Razvan,1,10.287,-,-
Răzvan,Razvan,3,5.593,-,-
Răzvan-Alexandru,Răzvan-Alexandru,1,10.287,-,-
Razvan-Andrei,Razvan-Andrei,1,10.287,-,-
Răzvan-Ionuƫ,Răzvan-Ionuƫ,1,10.287,-,-
Rāzvan-Luca,Rāzvan-Luca,1,10.287,1,1.772
Rǎzvan-Vasile,Rǎzvan-Vasile,1,10.287,-,-
Räzven,Räzven,1,10.287,-,-
Real,Real,2,7.058,-,-
Rean,Rean,1,10.287,1,1.772
Reard,Reard,1,10.287,-,-
Reart,Reart,1,10.287,-,-
Reșat,Resat,1,10.287,-,-
Reav-Azad,Reav-Azad,1,10.287,-,-
Rebas,Rebas,2,7.058,1,1.772
Rebaz,Rebaz,5,4.151,1,1.772
Reber,Reber,2,7.058,-,-
Rêber,Reber,1,10.287,-,-
Rebin,Rebin,3,5.593,-,-
Rebr,Rebr,1,10.287,-,-
Recai,Recai,2,7.058,-,-
Receb,Receb,1,10.287,-,-
Recep,Recep,79,804,1,1.772
Recep-Enes,Recep-Enes,1,10.287,-,-
Reda,Reda,5,4.151,-,-
Redan,Redan,4,4.736,-,-
Redeem,Redeem,1,10.287,-,-
Redeir,Redeir,1,10.287,-,-
Redi,Redi,1,10.287,-,-
Redon,Redon,22,1.740,2,1.219
Redouan,Redouan,1,10.287,-,-
Reduan,Reduan,1,10.287,-,-
Rêdûr,Rêdûr,1,10.287,-,-
Redwan,Redwan,3,5.593,-,-
Redwanella,Redwanella,1,10.287,-,-
Redzep,Redzep,2,7.058,-,-
Redžep,Redzep,1,10.287,-,-
Redzheb,Redzheb,1,10.287,-,-
