Contents,,,,
,,,,
"Table 6: Top names for baby girls1,2, 2017",,,,
England and Wales
Source: https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsgirls
License: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
,,,,
,,,,
Rank,Name,Count3,,
2706,SAFFIYAH ,9,,
2706,SAHANA ,9,,
2706,SAHRA ,9,,
2706,SANVI ,9,,
2706,SHIFRA ,9,,
2706,SIENNA-GRACE ,9,,
2706,SKYLA-MAY ,9,,
2706,SORCHA ,9,,
2706,SUHAYLA ,9,,
2706,SUNDUS ,9,,
2706,SYDNEY-ROSE ,9,,
2706,TALEEN ,9,,
2706,TIANNA-ROSE ,9,,
2706,TIARNA ,9,,
2706,TILLY-RAE ,9,,
2706,TRUDY ,9,,
2706,TULA ,9,,
2706,URSULA ,9,,
2706,URTE ,9,,
2706,VALENTINE ,9,,
2706,VIDA ,9,,
2706,VIOLETA ,9,,
2706,WAREESHA ,9,,
2706,WILHELMINA ,9,,
2706,YARAN ,9,,
2706,YOCHEVED ,9,,
2706,ZAHIRA ,9,,
2706,ZARNISH ,9,,
2706,ZEINA ,9,,
2706,ZEMIRA ,9,,
2925,AARUSHI ,8,,
2925,ABBIGAIL ,8,,
2925,ABISHA ,8,,
2925,ADAEZE ,8,,
2925,ADELYNN ,8,,
2925,ADLEY ,8,,
2925,ADVIKA ,8,,
2925,AIDAH ,8,,
2925,AIMEN ,8,,
2925,AKSHAYA ,8,,
2925,ALAYLA ,8,,
2925,ALBERTA ,8,,
2925,ALEENAH ,8,,
2925,ALIX ,8,,
2925,ALIYANA ,8,,
2925,ALIZEH ,8,,
2925,ALYVIA ,8,,
2925,AMAARA ,8,,
2925,AMELIA-LOUISE ,8,,
2925,AMEN ,8,,
2925,AMERA ,8,,
2925,AMI ,8,,
2925,AMILAH ,8,,
2925,AMNAH ,8,,
2925,AMRA ,8,,
2925,AMYAH ,8,,
2925,ANAIA ,8,,
2925,ANAMTA ,8,,
2925,ANETA ,8,,
2925,ANGELIKA ,8,,
2925,ANNALISA ,8,,
2925,ANNAM ,8,,
2925,ANNIE-MAY ,8,,
2925,APRYL ,8,,
2925,ARABELLA-ROSE ,8,,
2925,ARIETTA ,8,,
2925,AROOSH ,8,,
2925,ASHANTI ,8,,
2925,ASNA ,8,,
2925,AUBREE-ROSE ,8,,
2925,AUGUST ,8,,
2925,AUGUSTE ,8,,
2925,AVRIL ,8,,
2925,AYAN ,8,,
2925,AYANAH ,8,,
2925,AYISHA ,8,,
2925,AZRAH ,8,,
2925,BEATRIS ,8,,
2925,BEE ,8,,
2925,BEGW ,8,,
2925,BENEDITA ,8,,
2925,BERYL ,8,,
2925,BEXLEY ,8,,
2925,BHAVYA ,8,,
2925,BRENDA ,8,,
2925,BRITTANY ,8,,
2925,BROOKLYNN ,8,,
2925,BUNNY ,8,,
2925,CADY ,8,,
2925,CALLY ,8,,
2925,CAYLA ,8,,
2925,CHARLENE ,8,,
2925,CHARLI ,8,,
2925,CHELSEY ,8,,
2925,CLARE ,8,,
2925,CLOE ,8,,
2925,CONNIE-RAE ,8,,
2925,COOPER ,8,,
2925,CYNTHIA ,8,,
2925,DAMARIS ,8,,
2925,DANNI ,8,,
2925,DARCEY-ROSE ,8,,
2925,DELINA ,8,,
2925,DEVIKA ,8,,
2925,DHRUVI ,8,,
2925,DIOR ,8,,
2925,ELDANA ,8,,
2925,ELEKTRA ,8,,
2925,ELISHEVA ,8,,
2925,ELIVIA ,8,,
2925,ELLIOTT ,8,,
2925,ELLISE ,8,,
2925,ELSIE-GRACE ,8,,
2925,ELYA ,8,,
2925,EMELINE ,8,,
2925,EMILIA-GRACE ,8,,
2925,EMILY-JANE ,8,,
2925,EMINE ,8,,
2925,EMMIE-ROSE ,8,,
2925,ESILA ,8,,
2925,EVA-MAI ,8,,
2925,EVERLIE ,8,,
2925,FAATIMA ,8,,
2925,FAE ,8,,
2925,FARIA ,8,,
2925,FARIAH ,8,,
2925,FAUSTA ,8,,
2925,FAWN ,8,,
2925,FIRDAUS ,8,,
2925,FREYA-MAE ,8,,
2925,FREYAH ,8,,
2925,GEORGI ,8,,
2925,GILLIAN ,8,,
2925,GURSIRAT ,8,,
2925,HAFIZA ,8,,
2925,HAJARA ,8,,
2925,HALLIE-ROSE ,8,,
2925,HAMDA ,8,,
2925,HAMDI ,8,,
2925,HARLOW-ROSE ,8,,
2925,HARPER-MAY ,8,,
2925,HAYAAT ,8,,
2925,HERMELA ,8,,
2925,HOLLIE-ROSE ,8,,
2925,HOSANNA ,8,,
2925,HUNTER ,8,,
2925,IASMINA ,8,,
2925,IDA-ROSE ,8,,
2925,ILHAM ,8,,
2925,ILMA ,8,,
2925,INARAH ,8,,
2925,INDIRA ,8,,
2925,INDRA ,8,,
2925,INDY-ROSE ,8,,
2925,IOANNA ,8,,
2925,ISHIKA ,8,,
2925,ISLAY ,8,,
2925,ISRAH ,8,,
2925,ISSABELLA ,8,,
2925,ITALIA ,8,,
2925,IVORY ,8,,
2925,IVY-BELLE ,8,,
2925,IYLAH-ROSE ,8,,
2925,IZMA ,8,,
2925,IZZABELLA ,8,,
2925,JAEL ,8,,
2925,JAMEELA ,8,,
2925,JAMELIA ,8,,
2925,JAMIE-LEIGH ,8,,
2925,JAPJI ,8,,
2925,JASMEET ,8,,
2925,JASMINE-ROSE ,8,,
2925,JASMYN ,8,,
2925,JAYDE ,8,,
2925,JEANIE ,8,,
2925,JIAYI ,8,,
2925,JORDAN ,8,,
2925,JOURY ,8,,
2925,JULIANNA ,8,,
2925,JUWAYRIYAH ,8,,
2925,KASHVI ,8,,
2925,KASSIDY ,8,,
2925,KAYCIE ,8,,
2925,KAYRA ,8,,
2925,KEERAT ,8,,
2925,KHAIRAH ,8,,
2925,KHAWLAH ,8,,
2925,KIMAYA ,8,,
2925,KIYARA ,8,,
2925,KIZZY ,8,,
2925,KUBRA ,8,,
2925,KYAH ,8,,
2925,LACIE-MAI ,8,,
2925,LAILA-ROSE ,8,,
2925,LAMISAH ,8,,
2925,LARAE ,8,,
2925,LAYAL ,8,,
2925,LEELAH ,8,,
2925,LEIGHA ,8,,
2925,LELA ,8,,
2925,LENNOX ,8,,
2925,LETTI ,8,,
2925,LEXI-LOUISE ,8,,
2925,LIBA ,8,,
2925,LIELLE ,8,,
2925,LILIANE ,8,,
2925,LILLIE-ANNE ,8,,
2925,LILLIE-GRACE ,8,,
2925,LILLIE-RAE ,8,,
2925,LILYANNA ,8,,
2925,LIVI ,8,,
2925,LIWIA ,8,,
2925,LORENZA ,8,,
2925,LOTTA ,8,,
2925,LUA ,8,,
2925,LULAH ,8,,
2925,LULLAH ,8,,
2925,MAELYS ,8,,
2925,MAIDAH ,8,,
2925,MAISIE-GRACE ,8,,
2925,MAISIE-RAE ,8,,
2925,MARAM ,8,,
2925,MARCEY ,8,,
2925,MARISA ,8,,
2925,MARLEIGH ,8,,
2925,MARNIE-LEIGH ,8,,
2925,MARYANNE ,8,,
2925,MASOOMA ,8,,
2925,MAYEDA ,8,,
2925,MAYLA ,8,,
2925,MEENA ,8,,
2925,MELIS ,8,,
2925,MELODY-ROSE ,8,,
2925,MILLIE-MAI ,8,,
2925,MIRAYA ,8,,
2925,MOLI ,8,,
2925,MOLLIE-MAE ,8,,
2925,MOMINAH ,8,,
2925,MOTUNRAYO ,8,,
2925,MUSKA ,8,,
2925,NABA ,8,,
2925,NABEEHA ,8,,
2925,NANCY-MAY ,8,,
2925,NAYAH ,8,,
2925,NAYARA ,8,,
2925,NAYRA ,8,,
2925,NEELA ,8,,
2925,NICOL ,8,,
2925,NIKI ,8,,
2925,NIKKI ,8,,
2925,NIKOLE ,8,,
2925,NIMRIT ,8,,
2925,NYIMA ,8,,
2925,NYLA-RAE ,8,,
2925,NYLA-ROSE ,8,,
2925,NYLAH-RAE ,8,,
2925,OFELIA ,8,,
2925,OLGA ,8,,
2925,OLIMPIA ,8,,
2925,OLIVIA-MAI ,8,,
2925,PAISLEY-RAE ,8,,
2925,PEONY ,8,,
2925,PRIA ,8,,
2925,RABIYA ,8,,
2925,RAFFAELLA ,8,,
2925,RAHA ,8,,
2925,RAIMA ,8,,
2925,RANEEM ,8,,
2925,RAYAAN ,8,,
2925,REMIE ,8,,
2925,RENATA ,8,,
2925,RHONA ,8,,
2925,ROBYN-ROSE ,8,,
2925,ROMIE ,8,,
2925,ROSY ,8,,
2925,RUBANI ,8,,
2925,RUE ,8,,
2925,RUQAIYA ,8,,
2925,RUQAIYAH ,8,,
2925,RYAH ,8,,
2925,RYLIE ,8,,
2925,SAACHI ,8,,
2925,SABREEN ,8,,
2925,SAFFI ,8,,
2925,SAFURA ,8,,
2925,SALIMA ,8,,
2925,SAMAH ,8,,
2925,SAMARAH ,8,,
2925,SAMEERA ,8,,
2925,SAMREEN ,8,,
2925,SAMREET ,8,,
2925,SANIA ,8,,
2925,SAPPHIRE-ROSE ,8,,
2925,SARAYAH ,8,,
2925,SELENE ,8,,
2925,SENNEN ,8,,
2925,SETAYESH ,8,,
2925,SHAHD ,8,,
2925,SHANAE ,8,,
2925,SHONA ,8,,
2925,SHREEYA ,8,,
2925,SIDRAH ,8,,
2925,SIHAM ,8,,
2925,SIOFRA ,8,,
2925,SNEHA ,8,,
2925,SOFIA-GRACE ,8,,
2925,SPENCER ,8,,
2925,SUHANI ,8,,
2925,TABATHA ,8,,
2925,TAHMINA ,8,,
2925,TALAYAH ,8,,
2925,TALIA-ROSE ,8,,
2925,TALLULAH-ROSE ,8,,
2925,TAMZIN ,8,,
2925,TANAYA ,8,,
2925,THELMA ,8,,
2925,THORA ,8,,
2925,TIAH ,8,,
2925,TILLY-MAY ,8,,
2925,ULA ,8,,
2925,VIYANA ,8,,
2925,WANDA ,8,,
2925,XIA ,8,,
2925,YAGMUR ,8,,
2925,YOHANNA ,8,,
2925,YOLANDA ,8,,
2925,ZANETA ,8,,
2925,ZANIYAH ,8,,
2925,ZARIAH ,8,,
2925,ZAYANA ,8,,
2925,ZEINAB ,8,,
2925,ZI ,8,,
2925,ZINNIA ,8,,
2925,ZOEYA ,8,,
3229,AAIZAH ,7,,
3229,AAYRA ,7,,
3229,ABI ,7,,
3229,ADELLE ,7,,
3229,ADIBA ,7,,
3229,ADIRA ,7,,
3229,ADRIELLE ,7,,
3229,AFSANA ,7,,
3229,AHLAAM ,7,,
3229,AILAH ,7,,
3229,AISSATOU ,7,,
3229,AIYAH ,7,,
3229,AJLA ,7,,
3229,ALAIYA ,7,,
3229,ALANA-ROSE ,7,,
3229,ALANIS ,7,,
3229,ALANYA ,7,,
3229,ALEKSA ,7,,
3229,ALEXA-ROSE ,7,,
3229,ALINE ,7,,
3229,ALMAS ,7,,
3229,ALYANA ,7,,
3229,ALYSHA ,7,,
3229,AMBA ,7,,
3229,AMIA ,7,,
3229,AMINE ,7,,
3229,ANAMARIA ,7,,
3229,ANASTACIA ,7,,
3229,ANASTASIJA ,7,,
3229,ANDI ,7,,
3229,ANDREJA ,7,,
3229,ANGIE ,7,,
3229,ANISSA ,7,,
3229,ANN-MARIE ,7,,
3229,ANNA-MARIE ,7,,
3229,ANNABELL ,7,,
3229,ANNABETH ,7,,
3229,ANNAYA ,7,,
3229,ANNE-MARIE ,7,,
3229,ARA ,7,,
3229,ARAFAH ,7,,
3229,AREEN ,7,,
3229,ARIA-GRACE ,7,,
3229,ARIADNA ,7,,
3229,ARIANWEN ,7,,
3229,ARYANNA ,7,,
3229,ARYIA ,7,,
3229,ASLI ,7,,
3229,ASMARA ,7,,
3229,ASSIA ,7,,
3229,ASTER ,7,,
3229,AURIELLA ,7,,
3229,AVA- ,7,,
3229,AVEAH ,7,,
3229,AVREET ,7,,
3229,AYALA ,7,,
3229,AZKA ,7,,
3229,BAREERA ,7,,
3229,BASSY ,7,,
3229,BECKY ,7,,
3229,BETHIA ,7,,
3229,BETHLEHEM ,7,,
3229,BEULAH ,7,,
3229,BINTA ,7,,
3229,BINTOU ,7,,
3229,BIRDIE ,7,,
3229,BLEU ,7,,
3229,BLU ,7,,
3229,BOGLARKA ,7,,
3229,BONNIE-LEIGH ,7,,
3229,BRIE ,7,,
3229,CARLEY ,7,,
3229,CEINWEN ,7,,
3229,CEMRE ,7,,
3229,CHERISH ,7,,
3229,COMFORT ,7,,
3229,COSETTE ,7,,
3229,CYRA ,7,,
3229,DARCEY-LEIGH ,7,,
3229,DARCEY-RAE ,7,,
3229,DARCY-LEIGH ,7,,
3229,DARCY-MAI ,7,,
3229,DARCY-MAY ,7,,
3229,DARCY-RAE ,7,,
3229,DELYTH ,7,,
3229,DIA ,7,,
3229,DILYS ,7,,
3229,DISHA ,7,,
3229,DOLCE ,7,,
3229,DOLCIE-RAE ,7,,
3229,DOROTA ,7,,
3229,DOTTIE-MAE ,7,,
3229,ECRIN ,7,,
3229,EDA ,7,,
3229,EDYTH ,7,,
3229,EEVIE ,7,,
3229,ELAN ,7,,
3229,ELI ,7,,
3229,ELISABETA ,7,,
3229,ELIYA ,7,,
3229,ELIZA-MAY ,7,,
3229,ELLIE-GRACE ,7,,
3229,ELODY ,7,,
3229,ELVINA ,7,,
3229,ELVIRA ,7,,
3229,ELYANA ,7,,
3229,EMERSON ,7,,
3229,EMILY-JAYNE ,7,,
3229,EMIRA ,7,,
3229,ERIN-ROSE ,7,,
3229,ESTA ,7,,
3229,ESTEE ,7,,
3229,EVA-LILY ,7,,
3229,EVA-RAE ,7,,
3229,EVELYNNE ,7,,
3229,EVIE-JANE ,7,,
3229,EVITA ,7,,
3229,FAIGY ,7,,
3229,FATIMAH-ZAHRA ,7,,
3229,FRANKEE ,7,,
3229,FRANKI ,7,,
3229,FRANKIE-ROSE ,7,,
3229,FREIDA ,7,,
3229,FREYA-LOUISE ,7,,
3229,GALA ,7,,
3229,GURNOOR ,7,,
3229,GUSTE ,7,,
3229,GWENDOLINE ,7,,
3229,GWENNO ,7,,
3229,HAIFA ,7,,
3229,HALLEY ,7,,
3229,HANAAN ,7,,
3229,HARLEY-RAE ,7,,
3229,HARPER-LILY ,7,,
3229,HELIA ,7,,
3229,HEPHZIBAH ,7,,
3229,HERO ,7,,
3229,HIDAYA ,7,,
3229,HINAYA ,7,,
3229,HOLY ,7,,
3229,HONOUR ,7,,
3229,HOORAB ,7,,
3229,HOPE-LOUISE ,7,,
3229,IFEOLUWA ,7,,
3229,ILAYDA ,7,,
3229,ILEANA ,7,,
3229,INDYA ,7,,
3229,INSIYAH ,7,,
3229,ISLA-MARIE ,7,,
3229,IVY-BEAU ,7,,
3229,IVY-LOUISE ,7,,
3229,JAIMIE ,7,,
3229,JAINA ,7,,
3229,JAPNEET ,7,,
3229,JAYNE ,7,,
3229,JEANNE ,7,,
3229,JENIFER ,7,,
3229,JERUSHA ,7,,
3229,JOELY ,7,,
3229,JORGI ,7,,
3229,JOWITA ,7,,
3229,KAELYN ,7,,
3229,KAMIYA ,7,,
3229,KAMIYAH ,7,,
3229,KANIKA ,7,,
3229,KASSIE ,7,,
3229,KEIRA-ROSE ,7,,
3229,KEISHA ,7,,
3229,KELIS ,7,,
3229,KENSI ,7,,
3229,KHALIA ,7,,
3229,KHAWLA ,7,,
3229,KIMRAN ,7,,
3229,KLEA ,7,,
3229,KSENIA ,7,,
3229,LAELA ,7,,
3229,LAMISA ,7,,
3229,LANA-ROSE ,7,,
3229,LARK ,7,,
3229,LAYAAN ,7,,
3229,LAYANA ,7,,
3229,LENNIE ,7,,
3229,LEXI-LEIGH ,7,,
3229,LEXUS ,7,,
3229,LILAH-MAE ,7,,
3229,LILAH-RAE ,7,,
3229,LILLA ,7,,
3229,LILLIE-ANN ,7,,
3229,LILLYANNA ,7,,
3229,LILO ,7,,
3229,LILY-BETH ,7,,
3229,LILYA ,7,,
3229,LIYAANA ,7,,
3229,LLEUCU ,7,,
3229,LOA ,7,,
3229,LOTTIE-MAY ,7,,
3229,LOTTIE-RAE ,7,,
3229,LOURDES ,7,,
3229,LUCHIA ,7,,
3229,LUCIANNA ,7,,
3229,LUCY-MAE ,7,,
3229,LYA ,7,,
3229,LYLA-GRACE ,7,,
3229,LYLA-MAY ,7,,
3229,LYRIC ,7,,
3229,MAAYA ,7,,
3229,MADDISON-MAE ,7,,
3229,MADI ,7,,
3229,MADISON-ROSE ,7,,
3229,MADISYN ,7,,
3229,MAEVA ,7,,
3229,MAGGIE-MAY ,7,,
3229,MAHEERA ,7,,
3229,MAHROSH ,7,,
3229,MAHSA ,7,,
3229,MAHUM ,7,,
3229,MAISIE-ROSE ,7,,
3229,MAKEDA ,7,,
3229,MALA ,7,,
3229,MALAIKAH ,7,,
3229,MALINA ,7,,
3229,MALIYA ,7,,
3229,MALLORY ,7,,
3229,MANAR ,7,,
3229,MANUELLA ,7,,
3229,MARIJA ,7,,
3229,MARYKATE ,7,,
3229,MARYUM ,7,,
3229,MAYMUNAH ,7,,
3229,MEG ,7,,
3229,MELINDA ,7,,
3229,MIA-MARIE ,7,,
3229,MICAELA ,7,,
3229,MIGLE ,7,,
3229,MILA-RAE ,7,,
3229,MILEY-ROSE ,7,,
3229,MILI ,7,,
3229,MINNA ,7,,
3229,MISKI ,7,,
3229,MOANA ,7,,
3229,MOLLIE-ROSE ,7,,
3229,MOLLY-MAE ,7,,
3229,MORVEN ,7,,
3229,MORWENNA ,7,,
3229,MUMTAZ ,7,,
3229,MYLEY ,7,,
3229,NAFEESA ,7,,
3229,NARA ,7,,
3229,NELI ,7,,
3229,NIDA ,7,,
3229,NOEMIE ,7,,
3229,NOURAH ,7,,
3229,OLIVIA-LEIGH ,7,,
3229,OLUWATAMILORE ,7,,
3229,OMOLOLA ,7,,
3229,ORLAH ,7,,
3229,OTYLIA ,7,,
3229,PAISLEY-ROSE ,7,,
3229,PARI ,7,,
3229,PARNEET ,7,,
3229,PATRICIJA ,7,,
3229,PAVAN ,7,,
3229,POPPY-GRACE ,7,,
3229,RADHIKA ,7,,
3229,RAGHAD ,7,,
3229,RAMLAH ,7,,
3229,RAPHAELA ,7,,
3229,RAPHAELLA ,7,,
3229,RAQUEL ,7,,
3229,RAYHANA ,7,,
3229,RAYSA ,7,,
3229,REGINA ,7,,
3229,REHMA ,7,,
3229,REISY ,7,,
3229,REMI-LEIGH ,7,,
3229,REMIYAH ,7,,
3229,RENAYA ,7,,
3229,RENESME ,7,,
3229,RHEYA ,7,,
3229,RIAH ,7,,
3229,RIVAH ,7,,
3229,ROMI ,7,,
3229,ROSE-MARIE ,7,,
3229,ROSIE-LEE ,7,,
3229,RUT ,7,,
3229,RYLEY ,7,,
3229,SAALIHAH ,7,,
3229,SAFOORA ,7,,
3229,SAGE ,7,,
3229,SAHEJ ,7,,
3229,SAIMA ,7,,
3229,SAIYA ,7,,
3229,SALEHA ,7,,
3229,SALINA ,7,,
3229,SAMAA ,7,,
3229,SANIYA ,7,,
3229,SANIYAH ,7,,
3229,SANTANA ,7,,
3229,SANVIKA ,7,,
3229,SAPHIA ,7,,
3229,SAPPHIRA ,7,,
3229,SAVREEN ,7,,
3229,SAYLOR ,7,,
3229,SEFORA ,7,,
3229,SEREEN ,7,,
3229,SERENNA ,7,,
3229,SHAUNA ,7,,
3229,SHAYMA ,7,,
3229,SHYANNE ,7,,
3229,SIDNEY ,7,,
3229,SIMA ,7,,
3229,SIMI ,7,,
3229,SIREEN ,7,,
3229,SITARA ,7,,
3229,SKYLAR-GRACE ,7,,
3229,SKYLAR-MAE ,7,,
3229,SMILTE ,7,,
3229,SONAM ,7,,
3229,STARLA ,7,,
3229,SUMMAYAH ,7,,
3229,SYDNIE ,7,,
3229,TAALIYAH ,7,,
3229,TALEAH ,7,,
3229,TALLULA ,7,,
3229,TAMAR ,7,,
3229,TAMMY ,7,,
3229,TANISHKA ,7,,
3229,TANITH ,7,,
3229,TANSY ,7,,
3229,TARAOLUWA ,7,,
3229,TASMIA ,7,,
3229,TEDDY ,7,,
3229,TELERI ,7,,
3229,TIGERLILY ,7,,
3229,TIMEA ,7,,
3229,TIWATOPE ,7,,
3229,TREASURE ,7,,
3229,UMAIRA ,7,,
3229,URWAH ,7,,
3229,VENICE ,7,,
3229,XENIA ,7,,
3229,YAREN ,7,,
3229,YASEMIN ,7,,
3229,YOUSRA ,7,,
3229,ZAHA ,7,,
3229,ZARA-ROSE ,7,,
3229,ZAREEN ,7,,
3229,ZARINA ,7,,
3229,ZEENA ,7,,
3229,ZEMIRAH ,7,,
3229,ZENIYAH ,7,,
3229,ZINA ,7,,
3229,ZIYA ,7,,
3229,ZUHA ,7,,
3583,AAFIA ,6,,
3583,AAFIYA ,6,,
3583,AANIYA ,6,,
3583,AARAVI ,6,,
3583,AASHI ,6,,
3583,AAYLA ,6,,
3583,ABISOLA ,6,,
3583,ABRIANNA ,6,,
3583,ADA-MAE ,6,,
3583,ADAMA ,6,,
3583,ADAN ,6,,
3583,ADAORA ,6,,
3583,ADDIE ,6,,
3583,ADEEBA ,6,,
3583,ADELLA ,6,,
3583,ADRIJA ,6,,
3583,AERIN ,6,,
3583,AFIFA ,6,,
3583,AISHANI ,6,,
3583,AISLA ,6,,
3583,AITANA ,6,,
3583,AIVAH ,6,,
3583,AIYLAH ,6,,
3583,AKUA ,6,,
3583,ALAYNAH ,6,,
3583,ALBANY ,6,,
3583,ALEEZAH ,6,,
3583,ALEISHA ,6,,
3583,ALEXAH ,6,,
3583,ALEXIE ,6,,
3583,ALEXIS-MAE ,6,,
3583,ALIHA ,6,,
3583,ALISHBAH ,6,,
3583,ALIZAY ,6,,
3583,AMANDINE ,6,,
3583,AMBAR ,6,,
3583,AMBERLEY ,6,,
3583,AMEILA ,6,,
3583,AMEL ,6,,
3583,AMELA ,6,,
3583,AMERAH ,6,,
3583,AMISHA ,6,,
3583,AMITY ,6,,
3583,ANALISE ,6,,
3583,ANARA ,6,,
3583,ANASTASIYA ,6,,
3583,ANH ,6,,
3583,ANISAH ,6,,
3583,ANNA-LEIGH ,6,,
3583,ANNABELLE-ROSE ,6,,
3583,ANNALEIGH ,6,,
3583,ANNAMARIA ,6,,
3583,ANNAYAH ,6,,
3583,ANNIE-MAE ,6,,
3583,APRIL-ROSE ,6,,
3583,ARADHANA ,6,,
3583,ARDEN ,6,,
3583,AREYA ,6,,
3583,ARI ,6,,
3583,ARIAH-ROSE ,6,,
3583,ARLO ,6,,
3583,ARMELA ,6,,
3583,ASAL ,6,,
3583,ASMIN ,6,,
3583,ATARA ,6,,
3583,ATHENA-ROSE ,6,,
3583,ATHINA ,6,,
3583,AUBREY-ROSE ,6,,
3583,AUKSE ,6,,
3583,AURORA-GRACE ,6,,
3583,AVALEIGH ,6,,
3583,AVEEN ,6,,
3583,AVERIE ,6,,
3583,AVIGAIL ,6,,
3583,AVIN ,6,,
3583,AVIYA ,6,,
3583,AVNOOR ,6,,
3583,AYDAH ,6,,
3583,AYLA-GRACE ,6,,
3583,AYSIA ,6,,
3583,AZURA ,6,,
3583,BAILEE ,6,,
3583,BARAKAH ,6,,
3583,BELLAROSE ,6,,
3583,BESS ,6,,
3583,BETHANY-ROSE ,6,,
3583,BILAN ,6,,
3583,BILLIE-MAE ,6,,
3583,BILLIE-MAI ,6,,
3583,BILLIE-RAE ,6,,
3583,BLAKELY ,6,,
3583,BLIMI ,6,,
3583,BONITA ,6,,
3583,BORA ,6,,
3583,BOUX ,6,,
3583,BOWIE ,6,,
3583,BRIEA ,6,,
3583,BRONAGH ,6,,
3583,BRYHER ,6,,
3583,CALLI ,6,,
3583,CALLIAH ,6,,
3583,CALLIE-RAE ,6,,
3583,CAPRI ,6,,
3583,CARLOTA ,6,,
3583,CARMELA ,6,,
3583,CATERINA ,6,,
3583,CATTLEYA ,6,,
3583,CELESTINE ,6,,
3583,CEREN ,6,,
3583,CHARDONNAY ,6,,
3583,CHARVI ,6,,
3583,CHIDERA ,6,,
3583,CHIZARA ,6,,
3583,CISSIE ,6,,
3583,CLARKE ,6,,
3583,CONNIE-ROSE ,6,,
3583,DAANYA ,6,,
3583,DAGMARA ,6,,
3583,DAISIE-MAE ,6,,
3583,DAISY-MARIE ,6,,
3583,DAMLA ,6,,
3583,DANAH ,6,,
3583,DANIKA ,6,,
3583,DANNA ,6,,
3583,DARCEY-MAI ,6,,
3583,DEBBIE ,6,,
3583,DEIMANTE ,6,,
3583,DELAL ,6,,
3583,DELILAH-RAE ,6,,
3583,DEMPSEY ,6,,
3583,DERYA ,6,,
3583,DILA ,6,,
3583,DIVISHA ,6,,
3583,DOLCIE-MAE ,6,,
3583,DOMINYKA ,6,,
3583,DONYA ,6,,
3583,DUSTY ,6,,
3583,EIMAAN ,6,,
3583,EIRINI ,6,,
3583,EIRINN ,6,,
3583,ELANNA ,6,,
3583,ELENE ,6,,
3583,ELINE ,6,,
3583,ELIZA-MAI ,6,,
3583,ELIZAVETA ,6,,
3583,ELLARIA ,6,,
3583,ELLI ,6,,
3583,ELLIW ,6,,
3583,ELLIYA ,6,,
3583,ELSY ,6,,
3583,ELVY ,6,,
3583,EMEL ,6,,
3583,EMINA ,6,,
3583,EMMANUELLE ,6,,
3583,ENNA ,6,,
3583,ESOSA ,6,,
3583,ETTIENNE ,6,,
3583,EUGENIE ,6,,
3583,EUPHEMIA ,6,,
3583,EVALINA ,6,,
3583,EVAN ,6,,
3583,EVEY ,6,,
3583,EVI ,6,,
3583,EVLYN ,6,,
3583,EYRA ,6,,
3583,FABIHA ,6,,
3583,FARHANA ,6,,
3583,FARIDAH ,6,,
3583,FATEMAH ,6,,
3583,FATOUMATTA ,6,,
3583,FIANNA ,6,,
3583,FINLEY ,6,,
3583,FIZZAH ,6,,
3583,FLORI ,6,,
3583,FLORIE ,6,,
3583,FRANCESCA-ROSE ,6,,
3583,FRANKIE-JO ,6,,
3583,FRANKIE-LEIGH ,6,,
3583,FREDERICA ,6,,
3583,FREIDY ,6,,
3583,GEORGIA-RAE ,6,,
3583,GEORGIA-ROSE ,6,,
3583,GEORGIE-MAE ,6,,
3583,GERGANA ,6,,
3583,GIAVANNA ,6,,
3583,GINA ,6,,
3583,GRACELYN ,6,,
3583,GRACIE-LOU ,6,,
3583,GURJOT ,6,,
3583,GURMEHAR ,6,,
3583,GWENAN ,6,,
3583,GWENLLI ,6,,
3583,GWENNAN ,6,,
3583,GWYNETH ,6,,
3583,HADLEIGH ,6,,
3583,HAILIE ,6,,
3583,HALEY ,6,,
3583,HALLEE ,6,,
3583,HALO ,6,,
3583,HANEEFAH ,6,,
3583,HANI ,6,,
3583,HANIAH ,6,,
3583,HARLEI ,6,,
3583,HARLEY-MAY ,6,,
3583,HARMONIE ,6,,
3583,HARNEET ,6,,
3583,HARPER-MAI ,6,,
3583,HARPREET ,6,,
3583,HAVIN ,6,,
3583,HELAINA ,6,,
3583,HELOISE ,6,,
3583,HONEY-ROSE ,6,,
3583,HUMAYRAH ,6,,
3583,IANTHE ,6,,
3583,IBTISAM ,6,,
3583,IFRA ,6,,
3583,ILIYA ,6,,
3583,IMARAH ,6,,
3583,IMOGEN-GRACE ,6,,
3583,INAARA ,6,,
3583,INDIE-MAE ,6,,
3583,INEZ ,6,,
3583,IPEK ,6,,
3583,IRAM ,6,,
3583,IRFA ,6,,
3583,ISA ,6,,
3583,ISABELLA-MAY ,6,,
3583,IVY-JANE ,6,,
3583,IYLA-MAE ,6,,
3583,IYLA-RAE ,6,,
3583,JAANVI ,6,,
3583,JANET ,6,,
3583,JANIYAH ,6,,
3583,JASNOOR ,6,,
3583,JASPREET ,6,,
3583,JAZLEEN ,6,,
3583,JEEYA ,6,,
3583,JENNIE ,6,,
3583,JESSIE-MAE ,6,,
3583,JESSY ,6,,
3583,JUMANA ,6,,
3583,KAIRAH ,6,,
