1940,"M","MAURICO",1
1940,"M","MAURILIO",1
1940,"M","MAURO",2
1940,"M","MAXIMO",11
1940,"M","MAYO",1
1940,"M","MEDARDO",1
1940,"M","MELCON",1
1940,"M","MELKON",1
1940,"M","MIGUEL",151
1940,"M","MILTON",21
1940,"M","MINAS",1
1940,"M","MINDANGAS",1
1940,"M","MIRTA",1
1940,"M","MIRTHA",1
1940,"M","MIRYAM",1
1940,"M","MOISES",5
1940,"M","MOREY",1
1940,"M","MORGAN",1
1940,"M","MORIS",2
1940,"M","MURATD",1
1940,"M","NACARIAS",1
1940,"M","NADAL",1
1940,"M","NAKUM",1
1940,"M","NARCISO",1
1940,"M","NATALIO",3
1940,"M","NAUM",2
1940,"M","NAZAR",1
1940,"M","NEBER",1
1940,"M","NELIDO",1
1940,"M","NELIO",2
1940,"M","NELSON",142
1940,"M","NEMESIO",1
1940,"M","NERCIO",1
1940,"M","NERI",2
1940,"M","NERY",1
1940,"M","NESTOR",32
1940,"M","NEVIL",1
1940,"M","NICANOR",2
1940,"M","NICASIO",1
1940,"M","NICHAN",2
1940,"M","NICOLA",1
1940,"M","NICOLAS",10
1940,"M","NIELS",1
1940,"M","NILO",2
1940,"M","NILS",1
1940,"M","NISIO",1
1940,"M","NISSAN",1
1940,"M","NIVER",1
1940,"M","NOBERTO",1
1940,"M","NOE",1
1940,"M","NOEL",1
1940,"M","NOLBERTO",2
1940,"M","NOLE",1
1940,"M","NORBERTO",9
1940,"M","NORIVAL",1
1940,"M","NORMA",1
1940,"M","NORMAN",1
1940,"M","NORMELIO",1
1940,"M","NUBAR",1
1940,"M","OBDULIO",2
1940,"M","OCARIO",1
1940,"M","OCTAVIO",1
1940,"M","ODOLFO",1
1940,"M","OFELIA",1
1940,"M","OHANNES",1
1940,"M","OLEGARIO",2
1940,"M","OLIMPIO",1
1940,"M","OLIVAR",1
1940,"M","OMAR",58
1940,"M","OMAS",1
1940,"M","ONOFRE",2
1940,"M","ONOFRIO",2
1940,"M","ORESTES",3
1940,"M","ORGE",1
1940,"M","ORIBE",1
1940,"M","ORIENTE",1
1940,"M","ORIOL",1
1940,"M","ORLANDO",13
1940,"M","OROSMAN",3
1940,"M","ORTEMIO",1
1940,"M","OSACAR",1
1940,"M","OSCAR",88
1940,"M","OSCAR ",1
1940,"M","OSVALDO",25
1940,"M","OVIDIO",1
1940,"M","PABLO",18
1940,"M","PANTALEON",1
1940,"M","PASCASIO",1
1940,"M","PASCUAL",14
1940,"M","PAULINO",2
1940,"M","PAULO",3
1940,"M","PEDRO",113
1940,"M","PETER",1
1940,"M","PINTIN",1
1940,"M","PIO",1
1940,"M","PLACIDO",2
1940,"M","PORCILES",1
1940,"M","PORTHOS",1
1940,"M","PROSPERO",1
1940,"M","PURIFICACION",2
1940,"M","RADAMES",1
1940,"M","RADOVAN",1
1940,"M","RAFAEL",13
1940,"M","RAMIRO",1
1940,"M","RAMON",80
1940,"M","RAQUEL",3
1940,"M","RAUL",116
1940,"M","RAYMUNDO",1
1940,"M","RECLUS",1
1940,"M","REGINALDO",1
1940,"M","REINALDO",1
1940,"M","REMI",1
1940,"M","REMO",1
1940,"M","RENAN",1
1940,"M","RENE",2
1940,"M","RENZO",1
1940,"M","REYNALDO",2
1940,"M","RICARDO",95
1940,"M","RICHARD",2
1940,"M","RINALDI",1
1940,"M","RINALDO",1
1940,"M","RIOLANO",1
1940,"M","RIVERA",2
1940,"M","ROBERT",1
1940,"M","ROBERTO",192
1940,"M","ROBERTO ",1
1940,"M","ROBIN",1
1940,"M","ROCIO",1
1940,"M","RODLOFO",1
1940,"M","RODOFO",1
1940,"M","RODOLFO",51
1940,"M","RODRIGO",1
1940,"M","ROGELIO",5
1940,"M","ROGER",1
1940,"M","ROLANDO",14
1940,"M","ROMAN",3
1940,"M","ROMEO",2
1940,"M","ROMILDO",1
1940,"M","ROMULO",4
1940,"M","RONALD",3
1940,"M","RONGER",1
1940,"M","ROQUE",9
1940,"M","ROSARIO",1
1940,"M","ROSEL",1
1940,"M","ROY",1
1940,"M","RUBEN",168
1940,"M","RUBEN ",3
1940,"M","RUBENS",7
1940,"M","RUBI",1
1940,"M","RUDI",1
1940,"M","RUDY",1
1940,"M","RUEBN",1
1940,"M","RUFINO",4
1940,"M","RYCITI",1
1940,"M","SABAS",1
1940,"M","SALAMON",1
1940,"M","SALO",1
1940,"M","SALOMON",3
1940,"M","SALTIAGO",1
1940,"M","SALVADOR",4
1940,"M","SAMUEL",8
1940,"M","SANTIAGO",21
1940,"M","SANTOS",4
1940,"M","SATURNINO",1
1940,"M","SAUL",5
1940,"M","SEBASTIAN",1
1940,"M","SECUNDINO",1
1940,"M","SEFERINO",1
1940,"M","SEGIO",1
1940,"M","SEGUNDO",1
1940,"M","SERAFIN",1
1940,"M","SERGI",1
1940,"M","SERGIO",23
1940,"M","SERHARBT",1
1940,"M","SERVANDO",1
1940,"M","SEVERO",2
1940,"M","SEXTON",1
1940,"M","SHELDON",1
1940,"M","SHOHEI",1
1940,"M","SIEGFRIED",1
1940,"M","SIGFRIDO",1
1940,"M","SILFIDO",1
1940,"M","SILVANO",1
1940,"M","SILVIO",2
1940,"M","SIMACO",1
1940,"M","SIMBAT",1
1940,"M","SIMON",2
1940,"M","SIWART",1
1940,"M","SIXTO",2
1940,"M","SOL",2
1940,"M","SOLIS",1
1940,"M","STEFANO",1
1940,"M","TABARE",5
1940,"M","TANJEN",1
1940,"M","TEODORO",4
1940,"M","TEOFILO",6
1940,"M","THOMAS",1
1940,"M","TITO",1
1940,"M","TOBIAS",1
1940,"M","TOLENTINO",1
1940,"M","TOLSTOI",1
1940,"M","TOMAS",16
1940,"M","TRINCAVEL",1
1940,"M","TULIO",1
1940,"M","UBALDINO",1
1940,"M","UBALDO",2
1940,"M","UBERFIL",2
1940,"M","UILFIDO",1
1940,"M","ULISES",3
1940,"M","ULPIANO",1
1940,"M","UMBERTO",2
1940,"M","URBANO",2
1940,"M","URUBAY",1
1940,"M","URUBERTO",1
1940,"M","URUGUAY",6
1940,"M","URUNDAY",1
1940,"M","VADIM",1
1940,"M","VALDIR",1
1940,"M","VALENTIN",6
1940,"M","VALLE",1
1940,"M","VARON",1
1940,"M","VARTAN",1
1940,"M","VELADAS",1
1940,"M","VENANCIO",1
1940,"M","VENTURA",1
1940,"M","VENUS",1
1940,"M","VICENTE",17
1940,"M","VICTOR",68
1940,"M","VICTORIANO",2
1940,"M","VICTORIO",1
1940,"M","VILLANUEVA",1
1940,"M","VINKO",1
1940,"M","VISILFREDO",1
1940,"M","VITEBIO",1
1940,"M","VITO",1
1940,"M","VLADIK",1
1940,"M","WALDEMAR",16
1940,"M","WALTER",226
1940,"M","WALTHER",3
1940,"M","WASHIGTON",2
1940,"M","WASHINGTON",80
1940,"M","WELLINGTON",1
1940,"M","WENCESLADO",1
1940,"M","WERTHER",1
1940,"M","WILDER",1
1940,"M","WILFREDO",5
1940,"M","WILLAN",1
1940,"M","WILLIAM",6
1940,"M","WILLIAN",2
1940,"M","WILLIS",1
1940,"M","WILMAN",4
1940,"M","WILMAR",2
1940,"M","WILSON",10
1940,"M","WILTON",1
1940,"M","WINSTON",2
1940,"M","WISTON",1
1940,"M","WITERHALTER",1
1940,"M","WUILMAN",1
1940,"M","WUINALDA",1
1940,"M","YAMANDU",11
1940,"M","YAMI",1
1940,"M","YANI",1
1940,"M","ZAPICAN",2
1940,"M","ZELMAN",1
1940,"M","ZELMAR",2
1940,"M","ZENON",1
1940,"M","ZIGMUD",1
1940,"M","ZINGMANTAC",1
1940,"M","ZOILO",1
1940,"M","ZULMA",1
1940,"M","ZUNDEL",1
1941,"M"," AMADEO",1
1941,"M","ABAYUBA",1
1941,"M","ABDRUSBAL",1
1941,"M","ABDUL",1
1941,"M","ABEL",7
1941,"M","ABELARDO",3
1941,"M","ABRAHAM",6
1941,"M","ABRAM",2
1941,"M","ADALBERTO",3
1941,"M","ADAM",1
1941,"M","ADAN",6
1941,"M","ADANSAZU",1
1941,"M","ADAUTO",1
1941,"M","ADELARDO",1
1941,"M","ADELINO",1
